PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34128812","Preliminary Outcomes of an Ecological Momentary Intervention for Social Functioning in Schizophrenia: Pre-Post Study of the Motivation and Skills Support App","Fulford D, Gard DE, Mueser KT, Mote J, Gill K, Leung L, Mow J.","JMIR Ment Health. 2021 Jun 15;8(6):e27475. doi: 10.2196/27475.","Fulford D","JMIR Ment Health","2021","2021/06/15","PMC8277369","","10.2196/27475"
"36480252","Assessing the Quality of the World Health Organization's Skin NTDs App as a Training Tool in Ghana and Kenya: Protocol for a Cross-sectional Study","Frej A, Cano M, Ruiz-Postigo JA, Macharia P, Phillips RO, Amoako YA, Carrion C.","JMIR Res Protoc. 2022 Dec 8;11(12):e39393. doi: 10.2196/39393.","Frej A","JMIR Res Protoc","2022","2022/12/08","PMC9782345","","10.2196/39393"
"33393915","A Real-Time Mobile Intervention to Reduce Sedentary Behavior Before and After Cancer Surgery: Usability and Feasibility Study","Low CA, Danko M, Durica KC, Kunta AR, Mulukutla R, Ren Y, Bartlett DL, Bovbjerg DH, Dey AK, Jakicic JM.","JMIR Perioper Med. 2020 Mar 23;3(1):e17292. doi: 10.2196/17292.","Low CA","JMIR Perioper Med","2020","2021/01/04","PMC7709849","","10.2196/17292"
"35315784","Development of a Digital Health Intervention for Rheumatoid Arthritis Symptom Management in a Biotechnology Industry Context: Protocol for the Application of a Human-Centered Design Framework","Nugent L, Anthony Kouyate R, Jackson S, Smith MY.","JMIR Res Protoc. 2022 Mar 22;11(3):e16430. doi: 10.2196/16430.","Nugent L","JMIR Res Protoc","2022","2022/03/22","PMC8984827","","10.2196/16430"
"30963188","Digital health technology and mobile devices for the management of diabetes mellitus: state of the art","Shan R, Sarkar S, Martin SS.","Diabetologia. 2019 Jun;62(6):877-887. doi: 10.1007/s00125-019-4864-7. Epub 2019 Apr 8.","Shan R","Diabetologia","2019","2019/04/10","","","10.1007/s00125-019-4864-7"
"34873450","The multidisciplinary, theory-based co-design of a new digital health intervention supporting the care of oesophageal cancer patients","Sun K, Goodfellow H, Konstantara E, Hill A, Lennard D, Lloyd-Dehler E, Mughal M, Pritchard-Jones K, Robson C, Murray E.","Digit Health. 2021 Sep 28;7:20552076211038410. doi: 10.1177/20552076211038410. eCollection 2021 Jan-Dec.","Sun K","Digit Health","2021","2021/12/07","PMC8642779","","10.1177/20552076211038410"
"35020706","mHealth Intervention to Improve Cardiometabolic Health in Rural Hispanic Adults: A Pilot Study","Rowland SA, Ramos AK, Trinidad N, Quintero S, Johnson-Beller R, Struwe L, Pozehl B.","J Cardiovasc Nurs. 2022 Sep-Oct 01;37(5):439-445. doi: 10.1097/JCN.0000000000000882. Epub 2022 Jan 12.","Rowland SA","J Cardiovasc Nurs","2022","2022/01/12","","","10.1097/JCN.0000000000000882"
"38351963","Challenges and opportunities in mobile e-coaching","van 't Klooster JJR, Rabago Mayer LM, Klaassen B, Kelders SM.","Front Digit Health. 2024 Jan 30;5:1304089. doi: 10.3389/fdgth.2023.1304089. eCollection 2023.","van 't Klooster JJR","Front Digit Health","2024","2024/02/14","PMC10863450","","10.3389/fdgth.2023.1304089"
"36315217","The Virtual Inclusive Digital Health Intervention Design to Promote Health Equity (iDesign) Framework for Atrial Fibrillation: Co-design and Development Study","Isakadze N, Molello N, MacFarlane Z, Gao Y, Spaulding EM, Commodore Mensah Y, Marvel FA, Khoury S, Marine JE, Michos ED, Spragg D, Berger RD, Calkins H, Cooper LA, Martin SS.","JMIR Hum Factors. 2022 Oct 31;9(4):e38048. doi: 10.2196/38048.","Isakadze N","JMIR Hum Factors","2022","2022/10/31","PMC9664334","","10.2196/38048"
"28983477","Supportive Mental Health Self-Monitoring among Smartphone Users with Psychological Distress: Protocol for a Fully Mobile Randomized Controlled Trial","Beiwinkel T, Hey S, Bock O, Rössler W.","Front Public Health. 2017 Sep 21;5:249. doi: 10.3389/fpubh.2017.00249. eCollection 2017.","Beiwinkel T","Front Public Health","2017","2017/10/07","PMC5613083","","10.3389/fpubh.2017.00249"
"38054471","Digital Health Interventions to Enhance Tuberculosis Treatment Adherence: Scoping Review","Lee S, Rajaguru V, Baek JS, Shin J, Park Y.","JMIR Mhealth Uhealth. 2023 Dec 4;11:e49741. doi: 10.2196/49741.","Lee S","JMIR Mhealth Uhealth","2023","2023/12/06","PMC10718480","","10.2196/49741"
"30109152","Self-management of Chronic Conditions Using mHealth Interventions in Korea: A Systematic Review","Yi JY, Kim Y, Cho YM, Kim H.","Healthc Inform Res. 2018 Jul;24(3):187-197. doi: 10.4258/hir.2018.24.3.187. Epub 2018 Jul 31.","Yi JY","Healthc Inform Res","2018","2018/08/16","PMC6085202","","10.4258/hir.2018.24.3.187"
"36276189","Study protocol of EMPOWER: A cluster randomized trial of a multimodal eHealth intervention for promoting mental health in the workplace following a stepped wedge trial design","Olaya B, Van der Feltz-Cornelis CM, Hakkaart-van Roijen L, Merecz-Kot D, Sinokki M, Naumanen P, Shepherd J, van Krugten F, de Mul M, Staszewska K, Vorstenbosch E, de Miquel C, Lima RA, Ayuso-Mateos JL, Salvador-Carulla L, Borrega O, Sabariego C, Bernard RM, Vanroelen C, Gevaert J, Van Aerden K, Raggi A, Seghezzi F; EMPOWER Consortium; Haro JM.","Digit Health. 2022 Oct 19;8:20552076221131145. doi: 10.1177/20552076221131145. eCollection 2022 Jan-Dec.","Olaya B","Digit Health","2022","2022/10/24","PMC9583218","","10.1177/20552076221131145"
"26141528","A study of mobile phone use among patients with noncommunicable diseases in La Paz, Bolivia: implications for mHealth research and development","Kamis K, Janevic MR, Marinec N, Jantz R, Valverde H, Piette JD.","Global Health. 2015 Jul 4;11:30. doi: 10.1186/s12992-015-0115-y.","Kamis K","Global Health","2015","2015/07/05","PMC4491225","","10.1186/s12992-015-0115-y"
"35980733","Apprentices' Attitudes Toward Using a Mental Health Mobile App to Support Healthy Coping: Mixed Methods Study","Choi I, Petrie K, Einboden R, Collins D, Ryan R, Johnston D, Harvey SB, Glozier N, Wray A, Deady M.","JMIR Hum Factors. 2022 Aug 18;9(3):e35661. doi: 10.2196/35661.","Choi I","JMIR Hum Factors","2022","2022/08/18","PMC9437784","","10.2196/35661"
"25226790","Online and social networking interventions for the treatment of depression in young people: a systematic review","Rice SM, Goodall J, Hetrick SE, Parker AG, Gilbertson T, Amminger GP, Davey CG, McGorry PD, Gleeson J, Alvarez-Jimenez M.","J Med Internet Res. 2014 Sep 16;16(9):e206. doi: 10.2196/jmir.3304.","Rice SM","J Med Internet Res","2014","2014/09/18","PMC4180352","","10.2196/jmir.3304"
"31240693","Comparison of outcome between intrauterine balloon tamponade and uterine artery embolization in the management of persistent postpartum hemorrhage: A propensity score-matched cohort study","Ramler PI, Henriquez DDCA, van den Akker T, Caram-Deelder C, Groenwold RHH, Bloemenkamp KWM, van Roosmalen J, van Lith JMM, van der Bom JG; TeMpOH-1 study group.","Acta Obstet Gynecol Scand. 2019 Nov;98(11):1473-1482. doi: 10.1111/aogs.13679. Epub 2019 Jul 10.","Ramler PI","Acta Obstet Gynecol Scand","2019","2019/06/27","","","10.1111/aogs.13679"
"34018967","A Nurse Case Management HIV Prevention Intervention (Come As You Are) for Youth Experiencing Homelessness: Protocol for a Randomized Wait-list Controlled Trial","Santa Maria D, Lightfoot M, Nyamathi A, Businelle M, Paul M, Quadri Y, Padhye N, Jones J, Calvo Armijo M.","JMIR Res Protoc. 2021 May 21;10(5):e26716. doi: 10.2196/26716.","Santa Maria D","JMIR Res Protoc","2021","2021/05/21","PMC8178739","","10.2196/26716"
"37491804","A flexible micro-randomized trial design and sample size considerations","Xu J, Yan X, Figueroa C, Williams JJ, Chakraborty B.","Stat Methods Med Res. 2023 Sep;32(9):1766-1783. doi: 10.1177/09622802231188513. Epub 2023 Jul 25.","Xu J","Stat Methods Med Res","2023","2023/07/26","","","10.1177/09622802231188513"
"38324645","Feasibility of a novel blended-care intervention for fatigue after acquired brain injury: a pilot study of the Tied by Tiredness intervention","Lazeron-Savu E, Lenaert B, Dijkstra J, Ponds R, van Heugten C.","Brain Inj. 2024 May 11;38(6):448-458. doi: 10.1080/02699052.2024.2311346. Epub 2024 Feb 7.","Lazeron-Savu E","Brain Inj","2024","2024/02/07","","","10.1080/02699052.2024.2311346"
"25977197","Automated personalized feedback for physical activity and dietary behavior change with mobile phones: a randomized controlled trial on adults","Rabbi M, Pfammatter A, Zhang M, Spring B, Choudhury T.","JMIR Mhealth Uhealth. 2015 May 14;3(2):e42. doi: 10.2196/mhealth.4160.","Rabbi M","JMIR Mhealth Uhealth","2015","2015/05/16","PMC4812832","","10.2196/mhealth.4160"
"36980661","A Scoping Review and a Taxonomy to Assess the Impact of Mobile Apps on Cancer Care Management","Dhar E, Bah AN, Chicchi Giglioli IA, Quer S, Fernandez-Luque L, Núñez-Benjumea FJ, Malwade S, Uddin M, Upadhyay U, Syed-Abdul S.","Cancers (Basel). 2023 Mar 15;15(6):1775. doi: 10.3390/cancers15061775.","Dhar E","Cancers (Basel)","2023","2023/03/29","PMC10046563","","10.3390/cancers15061775"
"34398800","Supervised Exercise Therapy Using Mobile Health Technology in Patients With Peripheral Arterial Disease: Pilot Randomized Controlled Trial","Paldán K, Steinmetz M, Simanovski J, Rammos C, Ullrich G, Jánosi RA, Moebus S, Rassaf T, Lortz J.","JMIR Mhealth Uhealth. 2021 Aug 16;9(8):e24214. doi: 10.2196/24214.","Paldán K","JMIR Mhealth Uhealth","2021","2021/08/16","PMC8406106","","10.2196/24214"
"34805386","A pilot evaluation of Swasthya Pahal program using SMAART informatics framework to support NCD self-management","Joshi A, Kaur M, Arora S, Bhatt A, Sharma P, Kaur H, Kumar K, Arora M, Malhotra B, Anshuman A.","Mhealth. 2021 Oct 20;7:55. doi: 10.21037/mhealth-20-110. eCollection 2021.","Joshi A","Mhealth","2021","2021/11/22","PMC8572753","","10.21037/mhealth-20-110"
"32441759","A smartphone game to prevent HIV among young Kenyans: local perceptions of mechanisms of effect","Winskell K, Sabben G, Akelo V, Ondeng'e K, Odero I, Mudhune V.","Health Educ Res. 2020 Jun 1;35(3):153-164. doi: 10.1093/her/cyaa011.","Winskell K","Health Educ Res","2020","2020/05/23","PMC7243726","","10.1093/her/cyaa011"
"37340500","Integrated therapist and online CBT for depression in primary care (INTERACT): study protocol for a multi-centre randomised controlled trial","Tallon D, Thomas L, Brabyn S, Ching BCF, Hahn JS, Jude B, X Logan M, Burrage A, Fox F, Gilbody S, Lanham P, Lewis G, Li J, MacNeill SJ, Nazareth I, Parrott S, Peters TJ, Shafran R, Turner K, Williams C, Kessler D, Wiles N.","Trials. 2023 Jun 20;24(1):421. doi: 10.1186/s13063-023-07396-9.","Tallon D","Trials","2023","2023/06/20","PMC10283272","","10.1186/s13063-023-07396-9"
"38687565","Effectiveness of a Smartphone App (Heia Meg) in Improving Decisions About Nutrition and Physical Activity: Prospective Longitudinal Study","Olsen C, Lungu DA.","JMIR Form Res. 2024 Apr 30;8:e48185. doi: 10.2196/48185.","Olsen C","JMIR Form Res","2024","2024/04/30","PMC11094595","","10.2196/48185"
"35084359","Methods for Human-Centered eHealth Development: Narrative Scoping Review","Kip H, Keizer J, da Silva MC, Beerlage-de Jong N, Köhle N, Kelders SM.","J Med Internet Res. 2022 Jan 27;24(1):e31858. doi: 10.2196/31858.","Kip H","J Med Internet Res","2022","2022/01/27","PMC8832261","","10.2196/31858"
"28459035","Mobile Health Technology in the Prevention and Management of Type 2 Diabetes","Muralidharan S, Ranjani H, Anjana RM, Allender S, Mohan V.","Indian J Endocrinol Metab. 2017 Mar-Apr;21(2):334-340. doi: 10.4103/ijem.IJEM_407_16.","Muralidharan S","Indian J Endocrinol Metab","2017","2017/05/02","PMC5367240","","10.4103/ijem.IJEM_407_16"
"35696607","Digital Screening and Automated Resource Identification System to Address COVID-19-Related Behavioral Health Disparities: Feasibility Study","Stiles-Shields C, Batts KR, Reyes KM, Archer J, Crosby S, Draxler JM, Lennan N, Held P.","JMIR Form Res. 2022 Jun 22;6(6):e38162. doi: 10.2196/38162.","Stiles-Shields C","JMIR Form Res","2022","2022/06/13","PMC9221976","","10.2196/38162"
"33590457","Innovations in the Delivery of Exposure and Response Prevention for Obsessive-Compulsive Disorder","Patel SR, Comer J, Simpson HB.","Curr Top Behav Neurosci. 2021;49:301-329. doi: 10.1007/7854_2020_202.","Patel SR","Curr Top Behav Neurosci","2021","2021/02/16","","","10.1007/7854_2020_202"
"38201007","Engagement with mHealth Alcohol Interventions: User Perspectives on an App or Chatbot-Delivered Program to Reduce Drinking","Sedotto RNM, Edwards AE, Dulin PL, King DK.","Healthcare (Basel). 2024 Jan 2;12(1):101. doi: 10.3390/healthcare12010101.","Sedotto RNM","Healthcare (Basel)","2024","2024/01/11","PMC10778607","","10.3390/healthcare12010101"
"32014057","Aim2Be mHealth intervention for children with overweight and obesity: study protocol for a randomized controlled trial","Mâsse LC, Vlaar J, Macdonald J, Bradbury J, Warshawski T, Buckler EJ, Hamilton J, Ho J, Buchholz A, Morrison KM, Ball GDC.","Trials. 2020 Feb 3;21(1):132. doi: 10.1186/s13063-020-4080-2.","Mâsse LC","Trials","2020","2020/02/05","PMC6998843","","10.1186/s13063-020-4080-2"
"29500157","Crush the Crave: Development and Formative Evaluation of a Smartphone App for Smoking Cessation","Baskerville NB, Struik LL, Dash D.","JMIR Mhealth Uhealth. 2018 Mar 2;6(3):e52. doi: 10.2196/mhealth.9011.","Baskerville NB","JMIR Mhealth Uhealth","2018","2018/03/04","PMC5856923","","10.2196/mhealth.9011"
"34338647","Usage Patterns of Web-Based Stroke Calculators in Clinical Decision Support: Retrospective Analysis","Kummer B, Shakir L, Kwon R, Habboushe J, Jetté N.","JMIR Med Inform. 2021 Aug 2;9(8):e28266. doi: 10.2196/28266.","Kummer B","JMIR Med Inform","2021","2021/08/02","PMC8369374","","10.2196/28266"
"32960184","Determinants of Scale-up From a Small Pilot to a National Electronic Immunization Registry in Vietnam: Qualitative Evaluation","Dang H, Dao S, Carnahan E, Kawakyu N, Duong H, Nguyen T, Nguyen D, Nguyen L, Rivera M, Ngo T, Werner L, Nguyen N.","J Med Internet Res. 2020 Sep 22;22(9):e19923. doi: 10.2196/19923.","Dang H","J Med Internet Res","2020","2020/09/22","PMC7539163","","10.2196/19923"
"27521811","Abstinence Reinforcement Therapy (ART) for rural veterans: Methodology for an mHealth smoking cessation intervention","Wilson SM, Hair LP, Hertzberg JS, Kirby AC, Olsen MK, Lindquist JH, Maciejewski ML, Beckham JC, Calhoun PS.","Contemp Clin Trials. 2016 Sep;50:157-65. doi: 10.1016/j.cct.2016.08.008. Epub 2016 Aug 10.","Wilson SM","Contemp Clin Trials","2016","2016/08/14","PMC5035623","NIHMS812247","10.1016/j.cct.2016.08.008"
"29720365","Web-Based Intervention for Women With Type 1 Diabetes in Pregnancy and Early Motherhood: Critical Analysis of Adherence to Technological Elements and Study Design","Berg M, Linden K, Adolfsson A, Sparud Lundin C, Ranerup A.","J Med Internet Res. 2018 May 2;20(5):e160. doi: 10.2196/jmir.9665.","Berg M","J Med Internet Res","2018","2018/05/04","PMC5956162","","10.2196/jmir.9665"
"38595074","Findings from the Promoting Independence in Dementia App (PRIDE-app) Study a Reach, Effectiveness, Adoption, Implementation, and Maintenance Framework Discussion","Lee AR, McDermott O, Orrell M.","J Geriatr Psychiatry Neurol. 2024 Apr 10:8919887241246237. doi: 10.1177/08919887241246237. Online ahead of print.","Lee AR","J Geriatr Psychiatry Neurol","2024","2024/04/10","","","10.1177/08919887241246237"
"38033364","Attitudes towards technology supported rheumatoid arthritis care: investigating patient- and clinician-perceived opportunities and barriers","MacBrayne A, Curzon P, Soyel H, Marsh W, Fenton N, Pitzalis C, Humby F.","Rheumatol Adv Pract. 2023 Oct 26;7(3):rkad089. doi: 10.1093/rap/rkad089. eCollection 2023.","MacBrayne A","Rheumatol Adv Pract","2023","2023/11/30","PMC10684358","","10.1093/rap/rkad089"
"37067890","SNapp, a Tailored Smartphone App Intervention to Promote Walking in Adults of Low Socioeconomic Position: Development and Qualitative Pilot Study","Vos AL, de Bruijn GJ, Klein MCA, Lakerveld J, Boerman SC, Smit EG.","JMIR Form Res. 2023 Apr 17;7:e40851. doi: 10.2196/40851.","Vos AL","JMIR Form Res","2023","2023/04/17","PMC10152336","","10.2196/40851"
"33145441","A randomised controlled feasibility trial of E-health application supported care vs usual care after exacerbation of COPD: the RESCUE trial","North M, Bourne S, Green B, Chauhan AJ, Brown T, Winter J, Jones T, Neville D, Blythin A, Watson A, Johnson M, Culliford D, Elkes J, Cornelius V, Wilkinson TMA.","NPJ Digit Med. 2020 Oct 30;3:145. doi: 10.1038/s41746-020-00347-7. eCollection 2020.","North M","NPJ Digit Med","2020","2020/11/04","PMC7603326","","10.1038/s41746-020-00347-7"
"31413726","Potential benefits of integrating ecological momentary assessment data into mHealth care systems","Kim J, Marcusson-Clavertz D, Yoshiuchi K, Smyth JM.","Biopsychosoc Med. 2019 Aug 9;13:19. doi: 10.1186/s13030-019-0160-5. eCollection 2019.","Kim J","Biopsychosoc Med","2019","2019/08/16","PMC6688314","","10.1186/s13030-019-0160-5"
"32665344","Study protocol of the Health4Life initiative: a cluster randomised controlled trial of an eHealth school-based program targeting multiple lifestyle risk behaviours among young Australians","Teesson M, Champion KE, Newton NC, Kay-Lambkin F, Chapman C, Thornton L, Slade T, Sunderland M, Mills K, Gardner LA, Parmenter B, Lubans DR, Hides L, McBride N, Allsop S, Spring BJ, Smout S, Osman B; Health4Life Team.","BMJ Open. 2020 Jul 13;10(7):e035662. doi: 10.1136/bmjopen-2019-035662.","Teesson M","BMJ Open","2020","2020/07/16","PMC7359380","","10.1136/bmjopen-2019-035662"
"32122315","A protocol for a multicentre, parallel-group, pragmatic randomised controlled trial to evaluate the NEVERMIND system in preventing and treating depression in patients with severe somatic conditions","Carli V, Wasserman D, Hadlaczky G, Petros NG, Carletto S, Citi L, Dinis S, Gentili C, Gonzalez-Martinez S, Aldo De Leonibus, Meyer B, Ostacoli L, Ottaviano M, Ouakinin S, Paradiso R, Poli R, Rocha I, Settanta C, Waldmeyer MTA, Valenza G, Scilingo EP.","BMC Psychiatry. 2020 Mar 2;20(1):93. doi: 10.1186/s12888-020-02494-3.","Carli V","BMC Psychiatry","2020","2020/03/04","PMC7053064","","10.1186/s12888-020-02494-3"
