,id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url,num_issues,num_subscribers,num_contributors,languages,readme
2162,291678026,https://github.com/sakther/mORAL,mORAL,mORAL: An mHealth Model for Inferring Oral Hygiene Behaviors in-the-wild UsingWrist-worn Inertial Sensors,sakther,User,https://avatars.githubusercontent.com/u/16900276?v=4,2020-08-31T09:55:08Z,2020-08-31T10:27:35Z,,63,MIT License,0,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/sakther/mORAL,0,0,0,[],
2166,81013711,https://github.com/RyanMasson/mHealth-PASDAC,mHealth-PASDAC,Passive sensing data analytic chain (PASDAC) - Gaussian kernel smoothing of sensor data,RyanMasson,User,https://avatars.githubusercontent.com/u/17503386?v=4,2017-02-05T18:45:40Z,2022-05-10T23:35:21Z,,4648,UNLICENSED,1,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/RyanMasson/mHealth-PASDAC,0,0,0,[],
2167,97510054,https://github.com/RyanMasson/mHealth-androidapp,mHealth-androidapp,Small Java assignment to read accelerometer data from android app and store in remote database,RyanMasson,User,https://avatars.githubusercontent.com/u/17503386?v=4,2017-07-17T18:38:47Z,2022-08-27T14:23:34Z,,43062,UNLICENSED,1,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/RyanMasson/mHealth-androidapp,0,0,0,[],
2172,351110282,https://github.com/Emelie0213/Kandidatarbete2021,Kandidatarbete2021,En beskrivning av vårt kandidatarbete,Emelie0213,User,https://avatars.githubusercontent.com/u/50010713?v=4,2021-03-24T14:29:32Z,2021-05-24T07:28:05Z,,22247,UNLICENSED,0,0,False,[],False,main,Dart,True,True,False,False,True,https://api.github.com/repos/Emelie0213/Kandidatarbete2021,0,0,0,[],
2173,433409327,https://github.com/PatrickJaloScott/NoidanNuoli,NoidanNuoli,A school project for Mobile Health applications,PatrickJaloScott,User,https://avatars.githubusercontent.com/u/94905958?v=4,2021-11-30T11:44:29Z,2023-01-09T12:44:19Z,,180,UNLICENSED,2,1,False,"['mobile-app', 'wellbeing']",False,master,Java,True,True,False,False,True,https://api.github.com/repos/PatrickJaloScott/NoidanNuoli,0,0,0,[],
2177,14651600,https://github.com/mschulkind/shim,shim,A fork of the developer source code with additional features for the shim project.,mschulkind,User,https://avatars.githubusercontent.com/u/523089?v=4,2013-11-23T22:27:25Z,2014-09-08T20:01:22Z,,24146,Apache License 2.0,0,0,False,[],False,master,Java,True,True,False,False,False,https://api.github.com/repos/mschulkind/shim,0,0,0,[],
2178,12160987,https://github.com/ohmage/run-keeper-omh-shim,run-keeper-omh-shim,A shim layer used to incorporate RunKeeper APIs into ohmage accessible only through the Open mHealth APIs.,ohmage,Organization,https://avatars.githubusercontent.com/u/3358293?v=4,2013-08-16T14:53:12Z,2013-10-12T10:48:27Z,,124,Apache License 2.0,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/ohmage/run-keeper-omh-shim,0,0,0,[],
2179,144811790,https://github.com/PIN-Cambodia/mHealthSubscriptionService,mHealthSubscriptionService,Subscription service for 1296 mHealth. Uses Lambda to interact between Push and the telcos,PIN-Cambodia,Organization,https://avatars.githubusercontent.com/u/16829795?v=4,2018-08-15T05:57:41Z,2018-10-19T03:51:53Z,,59,GNU General Public License v3.0,0,0,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/PIN-Cambodia/mHealthSubscriptionService,0,0,0,[],
2185,225488572,https://github.com/sakther/mORAL_brushing_and_flossing_detection,mORAL_brushing_and_flossing_detection,An mHealth Model for Inferring Oral Hygiene Behaviors in-the-wild UsingWrist-worn Inertial Sensors,sakther,User,https://avatars.githubusercontent.com/u/16900276?v=4,2019-12-02T23:29:28Z,2019-12-06T19:00:33Z,,109,UNLICENSED,0,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/sakther/mORAL_brushing_and_flossing_detection,0,0,0,[],
2191,155426276,https://github.com/dermatologist/drishti-cog,drishti-cog,:eyes: Drishti-Cog: Central hub for an mHealth framework.,dermatologist,User,https://avatars.githubusercontent.com/u/6259644?v=4,2018-10-30T17:13:57Z,2018-12-24T13:40:30Z,https://github.com/E-Health/drishti,306,UNLICENSED,0,0,False,"['drishti', 'fhir', 'hapi', 'mhealth', 'spring-boot-application']",False,feature/work,Java,True,True,False,False,True,https://api.github.com/repos/dermatologist/drishti-cog,0,0,0,[],
2192,65418514,https://github.com/davehdo/mhti-med-manager,mhti-med-manager,"An app for stroke patients to manage medications and track compliance. Used as demo for final project at mHealth Training Institute, 2016",davehdo,User,https://avatars.githubusercontent.com/u/1209585?v=4,2016-08-10T21:44:17Z,2017-05-30T13:34:24Z,http://toosmart.herokuapp.com,7378,UNLICENSED,0,0,False,[],False,master,Ruby,True,True,False,False,True,https://api.github.com/repos/davehdo/mhti-med-manager,0,0,0,[],
2194,122587278,https://github.com/FaithMandela/mdssOffline,mdssOffline,Mobile health,FaithMandela,User,https://avatars.githubusercontent.com/u/13120850?v=4,2018-02-23T07:24:59Z,2018-02-23T07:26:04Z,,5312,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/FaithMandela/mdssOffline,0,0,0,[],
2196,38573522,https://github.com/oudomsok/MH,MH,Mobile Health,oudomsok,User,https://avatars.githubusercontent.com/u/13187452?v=4,2015-07-05T15:19:04Z,2015-07-05T15:19:20Z,,272,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/oudomsok/MH,0,0,0,[],
2197,295051146,https://github.com/MadisonMHillyard/EECS_410,EECS_410,Mobile Health,MadisonMHillyard,User,https://avatars.githubusercontent.com/u/24947057?v=4,2020-09-13T00:41:02Z,2020-09-16T16:35:05Z,,30662,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/MadisonMHillyard/EECS_410,0,0,0,[],
2202,32605769,https://github.com/girder/asthma,asthma,asthma mhealth plugin,girder,Organization,https://avatars.githubusercontent.com/u/5150517?v=4,2015-03-20T20:34:06Z,2023-01-28T16:10:18Z,,124,Apache License 2.0,0,0,False,[],True,master,Python,True,True,False,False,True,https://api.github.com/repos/girder/asthma,0,0,0,[],
2203,202061334,https://github.com/Horbarz/GyneApp,GyneApp,An mhealth system,Horbarz,User,https://avatars.githubusercontent.com/u/17219534?v=4,2019-08-13T04:00:59Z,2019-08-13T04:01:47Z,,449,UNLICENSED,0,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/Horbarz/GyneApp,0,0,0,[],
2209,114205749,https://github.com/qutang/padar,padar,commandline data processing and machine learning tool for mhealth datasets. Discarded. See https://github.com/qutang/arus,qutang,User,https://avatars.githubusercontent.com/u/844184?v=4,2017-12-14T05:17:35Z,2023-01-28T14:19:28Z,,408,MIT License,1,0,False,[],True,master,Python,True,True,False,False,True,https://api.github.com/repos/qutang/padar,0,0,0,[],
2211,179757772,https://github.com/apoorvam/smart-sensor,smart-sensor,Analysis of various HR/BR estimation algorithms from accelerometer data,apoorvam,User,https://avatars.githubusercontent.com/u/8859725?v=4,2019-04-05T21:35:27Z,2023-08-03T01:28:02Z,,4217,MIT License,6,3,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/apoorvam/smart-sensor,0,0,0,[],
2216,98299931,https://github.com/j4nnis/bproxy,bproxy,A tool to test apps for transport security issues. It is is based on the OWASP Zed Attack Proxy.,j4nnis,User,https://avatars.githubusercontent.com/u/4451240?v=4,2017-07-25T11:40:54Z,2018-12-24T07:25:44Z,,54686,Apache License 2.0,3,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/j4nnis/bproxy,0,0,0,[],
2218,50158719,https://github.com/shawncaeiro/mHealthTracker,mHealthTracker,mHealth Simple App,shawncaeiro,User,https://avatars.githubusercontent.com/u/7407263?v=4,2016-01-22T04:59:34Z,2016-01-22T05:00:02Z,,17202,UNLICENSED,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/shawncaeiro/mHealthTracker,0,0,0,[],
2219,104603930,https://github.com/vsocrates/mhealth-grabapp,mhealth-grabapp,MHealth Project 1,vsocrates,User,https://avatars.githubusercontent.com/u/3155637?v=4,2017-09-23T22:50:26Z,2017-11-08T02:23:19Z,,124342,GNU General Public License v3.0,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/vsocrates/mhealth-grabapp,0,0,0,[],
2224,123715998,https://github.com/yrachel/whattheface,whattheface,an app that helps people on the autistic spectrum recognize what emotion a face is conveying,yrachel,User,https://avatars.githubusercontent.com/u/15025879?v=4,2018-03-03T17:40:46Z,2018-03-04T17:25:13Z,,31050,UNLICENSED,0,1,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/yrachel/whattheface,0,0,0,[],
2225,51394316,https://github.com/Stanleyyyan/Behappy,Behappy,mhealth curricular project,Stanleyyyan,User,https://avatars.githubusercontent.com/u/11900079?v=4,2016-02-09T19:44:47Z,2016-02-13T00:26:01Z,,1670,UNLICENSED,1,1,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/Stanleyyyan/Behappy,0,0,0,[],
2226,179755188,https://github.com/jodigo/mHealth_nmf,mHealth_nmf,mHealth NMF Assignment,jodigo,User,https://avatars.githubusercontent.com/u/25466883?v=4,2019-04-05T21:09:47Z,2019-04-05T22:35:04Z,,2747,UNLICENSED,0,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/jodigo/mHealth_nmf,0,0,0,[],
2228,341455913,https://github.com/vlgandara/TCC-.py,TCC-.py,Programas produzidos para o desenvolvimento do Trabalho de Conclusão de Curso,vlgandara,User,https://avatars.githubusercontent.com/u/50089123?v=4,2021-02-23T06:44:28Z,2021-02-23T07:11:36Z,,3103,UNLICENSED,0,0,False,[],False,main,Python,True,True,False,False,True,https://api.github.com/repos/vlgandara/TCC-.py,0,0,0,[],
2229,188176807,https://github.com/Erasyl97/SecureChat2,SecureChat2,mHealth mobile Application,Erasyl97,User,https://avatars.githubusercontent.com/u/32408510?v=4,2019-05-23T06:43:57Z,2019-05-23T06:44:53Z,,244,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/Erasyl97/SecureChat2,0,0,0,[],
2230,382649384,https://github.com/apremedios/mHealth-Application,mHealth-Application,Final Year Project app,apremedios,User,https://avatars.githubusercontent.com/u/56076342?v=4,2021-07-03T15:32:07Z,2023-03-22T12:24:48Z,,189,UNLICENSED,0,0,False,[],False,main,Java,True,True,False,False,True,https://api.github.com/repos/apremedios/mHealth-Application,0,0,0,[],
2231,129430763,https://github.com/adityaponnada/microEMA-Preprocessing,microEMA-Preprocessing,This repository contains the helper R and Python scripts to preprocess and prepare microEMA data for ecological validity studies,adityaponnada,User,https://avatars.githubusercontent.com/u/16159941?v=4,2018-04-13T16:57:48Z,2018-10-30T16:17:48Z,,7808,UNLICENSED,0,0,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/adityaponnada/microEMA-Preprocessing,0,0,0,[],
2232,40019075,https://github.com/abhinavdua/SANA-BarCode-Scanning-Module,SANA-BarCode-Scanning-Module,Integrated ZBar Barcode scanning library with MIT's SANA Android client. The barcode implementation will be used to scan the barcodes given to patients.,abhinavdua,User,https://avatars.githubusercontent.com/u/7025712?v=4,2015-07-31T18:26:18Z,2015-07-31T18:43:55Z,,9400,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/abhinavdua/SANA-BarCode-Scanning-Module,0,0,0,[],
2234,135679403,https://github.com/msrivastava31/mhealth-app,mhealth-app,Mobile Health App to test Mobile Health Security Framework,msrivastava31,User,https://avatars.githubusercontent.com/u/29743855?v=4,2018-06-01T06:52:58Z,2019-04-08T15:31:34Z,,131,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/msrivastava31/mhealth-app,0,0,0,[],
2237,129444945,https://github.com/prathamesh1993/MoyoMom,MoyoMom,"An mHealth intervention providing a peer-to-peer support network for African American mothers living in low to middle income communities throughout urban Atlanta, GA.",prathamesh1993,User,https://avatars.githubusercontent.com/u/37600182?v=4,2018-04-13T19:28:28Z,2018-04-25T15:53:02Z,,12591,Other,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/prathamesh1993/MoyoMom,0,0,0,[],
2238,375957289,https://github.com/adamtaitano/mhealth-project,mhealth-project,mHealth Final Project Source Code,adamtaitano,User,https://avatars.githubusercontent.com/u/12872583?v=4,2021-06-11T08:29:41Z,2021-09-09T00:04:16Z,,502,UNLICENSED,1,0,False,[],False,main,JavaScript,True,True,False,False,True,https://api.github.com/repos/adamtaitano/mhealth-project,0,0,0,[],
2239,61428831,https://github.com/hieutn/mhealth,mhealth,MHealth sample based on MVVM pattern and KVOController,hieutn,User,https://avatars.githubusercontent.com/u/5277040?v=4,2016-06-18T10:38:48Z,2016-06-18T11:03:23Z,,21917,UNLICENSED,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/hieutn/mhealth,0,0,0,[],
2241,168405097,https://github.com/alcaitsolutions/Evolve,Evolve,Mobile Health Application,alcaitsolutions,User,https://avatars.githubusercontent.com/u/45300987?v=4,2019-01-30T19:50:11Z,2019-07-10T04:24:20Z,,102748,Apache License 2.0,0,0,False,[],False,master,JavaScript,True,False,False,False,True,https://api.github.com/repos/alcaitsolutions/Evolve,0,0,0,[],
2242,154671854,https://github.com/naji-5/m-health,m-health,Mobile health app,naji-5,User,https://avatars.githubusercontent.com/u/44469803?v=4,2018-10-25T13:01:33Z,2018-11-11T13:21:48Z,,646,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/naji-5/m-health,0,0,0,[],
2247,398004407,https://github.com/jsn-hckrd/technicalPrompt,technicalPrompt,mHealth Programmer Technical Prompt,jsn-hckrd,User,https://avatars.githubusercontent.com/u/89211479?v=4,2021-08-19T16:18:17Z,2021-08-31T22:03:18Z,,438,UNLICENSED,0,0,False,[],False,master,C#,True,True,False,False,True,https://api.github.com/repos/jsn-hckrd/technicalPrompt,0,0,0,[],
2249,452315223,https://github.com/lostblackknight/mobile-health-docker,mobile-health-docker,mobile-health-docker,lostblackknight,User,https://avatars.githubusercontent.com/u/61219198?v=4,2022-01-26T14:50:30Z,2022-08-27T14:23:12Z,,11401,UNLICENSED,1,0,False,[],False,master,VBA,True,True,False,False,True,https://api.github.com/repos/lostblackknight/mobile-health-docker,0,0,0,[],
2252,379309070,https://github.com/joshua-mjjj/mhealth,mhealth,The mhealth messaging component,joshua-mjjj,User,https://avatars.githubusercontent.com/u/72131078?v=4,2021-06-22T15:01:55Z,2021-09-03T09:24:23Z,,13267,UNLICENSED,0,0,False,[],False,master,Python,True,True,False,False,True,https://api.github.com/repos/joshua-mjjj/mhealth,0,0,0,[],
2254,80685845,https://github.com/fahadkh/GambleFitness,GambleFitness,Gamble your way to a healthier you.,fahadkh,User,https://avatars.githubusercontent.com/u/11931968?v=4,2017-02-02T02:21:23Z,2017-02-02T02:30:09Z,,25042,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/fahadkh/GambleFitness,0,0,0,[],
2257,227609458,https://github.com/kybelehealth/backend-1.0,backend-1.0,Hera backend written in .NET,kybelehealth,Organization,https://avatars.githubusercontent.com/u/58815545?v=4,2019-12-12T13:07:28Z,2019-12-12T13:15:31Z,https://project-hera.com/,1417,UNLICENSED,0,0,False,[],False,master,C#,True,True,False,False,True,https://api.github.com/repos/kybelehealth/backend-1.0,0,0,0,[],
2258,27944681,https://github.com/thisrunson/mHealth_outlier-detection,mHealth_outlier-detection,R and Python work done for ICTD 2013 conference. R scripts and output for exploratory statistical analyses of public health data from several developing regions.,thisrunson,User,https://avatars.githubusercontent.com/u/7531352?v=4,2014-12-13T01:03:37Z,2019-07-30T03:23:25Z,,60264,UNLICENSED,0,0,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/thisrunson/mHealth_outlier-detection,0,0,0,[],
2259,141026193,https://github.com/myasir431/digital-TB-notification-tool,digital-TB-notification-tool,DTNT is a research tool that allows doctors to collect TB patient data and send to the server using SMS. It's an opensource project. If any one working in mHealth and looking for simmilar kind of work can use this project and modify it according to the requirement. ,myasir431,User,https://avatars.githubusercontent.com/u/7988603?v=4,2018-07-15T12:37:55Z,2018-07-15T13:39:53Z,,154,UNLICENSED,0,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/myasir431/digital-TB-notification-tool,0,0,0,[],
2261,49850772,https://github.com/Xinyu-Zhang/PCLinkLibraryDemoAndroidStudio,PCLinkLibraryDemoAndroidStudio,HelloWorld project of mHealth,Xinyu-Zhang,User,https://avatars.githubusercontent.com/u/16588168?v=4,2016-01-18T03:53:32Z,2021-07-09T02:16:43Z,,1891,UNLICENSED,1,0,False,[],False,master,Java,True,True,False,False,True,https://api.github.com/repos/Xinyu-Zhang/PCLinkLibraryDemoAndroidStudio,0,0,0,[],
